tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Liver,MAF,Myeloid,NL→AR,NL,AR,0.18445335,0.063885175,-65.4000015258789,↓,0.261905,NS,14/18,6,3
Liver,MAF,Myeloid,NL→CR,NL,CR,0.18445335,0.09305272,-49.59999847412109,↓,0.547619,NS,12/18,6,3
Liver,MAF,Myeloid,IT→IA,IT,IA,0.08259201,0.039234255,-52.5,↓,0.518992,NS,18/30,6,5
Liver,MAF,Myeloid,IA→AR,IA,AR,0.039234255,0.063885175,62.79999923706055,↑,1.0,NS,7/15,5,3
Liver,MAF,Myeloid,CR→AR,CR,AR,0.09305272,0.063885175,-31.299999237060547,↓,0.7,NS,6/9,3,3
Liver,MAF,CD4_T,NL→IT,NL,IT,0.34588107,0.26877567,-22.299999237060547,↓,0.699134,NS,21/36,6,6
Liver,MAF,CD4_T,NL→IA,NL,IA,0.34588107,0.26570544,-23.200000762939453,↓,0.329004,NS,21/30,6,5
Liver,MAF,CD4_T,NL→AR,NL,AR,0.34588107,0.3799423,9.800000190734863,↑,0.714286,NS,11/18,6,3
Liver,MAF,CD4_T,NL→CR,NL,CR,0.34588107,0.33038685,-4.5,↓,0.904762,NS,10/18,6,3
Liver,MAF,CD4_T,IT→IA,IT,IA,0.26877567,0.26570544,-1.100000023841858,↓,0.662338,NS,18/30,6,5
Liver,MAF,CD4_T,IA→AR,IA,AR,0.26570544,0.3799423,43.0,↑,0.25,NS,12/15,5,3
Liver,MAF,CD4_T,CR→AR,CR,AR,0.33038685,0.3799423,15.0,↑,0.7,NS,6/9,3,3
Liver,MAF,CD8_T,NL→IT,NL,IT,0.3322997,0.38930222,17.200000762939453,↑,0.309524,NS,25/36,6,6
Liver,MAF,CD8_T,NL→IA,NL,IA,0.3322997,0.22024274,-33.70000076293945,↓,0.246753,NS,22/30,6,5
Liver,MAF,CD8_T,NL→AR,NL,AR,0.3322997,0.23025204,-30.700000762939453,↓,0.166667,NS,15/18,6,3
Liver,MAF,CD8_T,NL→CR,NL,CR,0.3322997,0.37486506,12.800000190734863,↑,0.547619,NS,12/18,6,3
Liver,MAF,CD8_T,IT→IA,IT,IA,0.38930222,0.22024274,-43.400001525878906,↓,0.030303,*,27/30,6,5
Liver,MAF,CD8_T,IA→AR,IA,AR,0.22024274,0.23025204,4.5,↑,1.0,NS,8/15,5,3
Liver,MAF,CD8_T,CR→AR,CR,AR,0.37486506,0.23025204,-38.59999847412109,↓,0.2,NS,8/9,3,3
Liver,MAF,NK,NL→IT,NL,IT,0.18521242,0.20871246,12.699999809265137,↑,0.588745,NS,22/36,6,6
Liver,MAF,NK,NL→IA,NL,IA,0.18521242,0.14324066,-22.700000762939453,↓,0.662338,NS,18/30,6,5
Liver,MAF,NK,NL→AR,NL,AR,0.18521242,0.17497313,-5.5,↓,1.0,NS,9/18,6,3
Liver,MAF,NK,NL→CR,NL,CR,0.18521242,0.20584486,11.100000381469728,↑,0.714286,NS,11/18,6,3
Liver,MAF,NK,IT→IA,IT,IA,0.20871246,0.14324066,-31.399999618530277,↓,0.177489,NS,23/30,6,5
Liver,MAF,NK,IA→AR,IA,AR,0.14324066,0.17497313,22.200000762939453,↑,0.25,NS,12/15,5,3
Liver,MAF,NK,CR→AR,CR,AR,0.20584486,0.17497313,-15.0,↓,1.0,NS,5/9,3,3
Liver,MAF,B,NL→IT,NL,IT,0.002634325,0.0015629688,-40.70000076293945,↓,1.0,NS,5/30,6,5
Liver,MAF,B,NL→IA,NL,IA,0.002634325,0.0038394716,45.70000076293945,↑,0.892295,NS,6/30,6,5
Liver,MAF,B,NL→AR,NL,AR,0.002634325,0.0049285763,87.0999984741211,↑,0.859684,NS,5/18,6,3
Liver,MAF,B,NL→CR,NL,CR,0.002634325,0.0018022546,-31.600000381469727,↓,0.859684,NS,3/18,6,3
Liver,MAF,B,IT→IA,IT,IA,0.0015629688,0.0038394716,145.6999969482422,↑,1.0,NS,5/25,5,5
Liver,MAF,B,IA→AR,IA,AR,0.0038394716,0.0049285763,28.399999618530277,↑,1.0,NS,4/15,5,3
Liver,MAF,B,CR→AR,CR,AR,0.0018022546,0.0049285763,173.5,↑,1.0,NS,3/9,3,3
Liver,MAF,PlasmaB,NL→IT,NL,IT,0.091277145,0.023841858,-73.9000015258789,↓,0.273502,NS,17/30,6,5
Liver,MAF,PlasmaB,NL→IA,NL,IA,0.091277145,0.08032405,-12.0,↓,0.925558,NS,12/30,6,5
Liver,MAF,PlasmaB,NL→AR,NL,AR,0.091277145,0.011157866,-87.80000305175781,↓,0.500184,NS,10/18,6,3
Liver,MAF,PlasmaB,NL→CR,NL,CR,0.091277145,0.010757796,-88.19999694824219,↓,0.500184,NS,10/18,6,3
Liver,MAF,PlasmaB,IT→IA,IT,IA,0.023841858,0.08032405,236.8999938964844,↑,0.346522,NS,13/25,5,5
Liver,MAF,PlasmaB,IA→AR,IA,AR,0.08032405,0.011157866,-86.0999984741211,↓,0.340617,NS,9/15,5,3
Liver,MAF,PlasmaB,CR→AR,CR,AR,0.010757796,0.011157866,3.700000047683716,↑,1.0,NS,3/9,3,3
Liver,MCM2,Myeloid,NL→IT,NL,IT,0.009802312,0.027171424,177.1999969482422,↑,0.192225,NS,25/36,6,6
Liver,MCM2,Myeloid,NL→IA,NL,IA,0.009802312,0.0050913766,-48.09999847412109,↓,0.690487,NS,13/30,6,5
Liver,MCM2,Myeloid,NL→AR,NL,AR,0.009802312,0.005607974,-42.79999923706055,↓,0.887537,NS,7/18,6,3
Liver,MCM2,Myeloid,NL→CR,NL,CR,0.009802312,0.011543124,17.799999237060547,↑,1.0,NS,9/18,6,3
Liver,MCM2,Myeloid,IT→IA,IT,IA,0.027171424,0.0050913766,-81.30000305175781,↓,0.134924,NS,22/30,6,5
Liver,MCM2,Myeloid,IA→AR,IA,AR,0.0050913766,0.005607974,10.100000381469728,↑,1.0,NS,4/15,5,3
Liver,MCM2,Myeloid,CR→AR,CR,AR,0.011543124,0.005607974,-51.400001525878906,↓,0.657905,NS,6/9,3,3
Liver,MCM2,CD4_T,NL→IT,NL,IT,0.021934807,0.009607159,-56.20000076293945,↓,0.24026,NS,26/36,6,6
Liver,MCM2,CD4_T,NL→IA,NL,IA,0.021934807,0.0104920855,-52.20000076293945,↓,0.246753,NS,22/30,6,5
Liver,MCM2,CD4_T,NL→AR,NL,AR,0.021934807,0.013388164,-39.0,↓,0.904762,NS,10/18,6,3
Liver,MCM2,CD4_T,NL→CR,NL,CR,0.021934807,0.01351929,-38.400001525878906,↓,0.904762,NS,10/18,6,3
Liver,MCM2,CD4_T,IT→IA,IT,IA,0.009607159,0.0104920855,9.199999809265137,↑,0.930736,NS,16/30,6,5
Liver,MCM2,CD4_T,IA→AR,IA,AR,0.0104920855,0.013388164,27.600000381469727,↑,0.571429,NS,10/15,5,3
Liver,MCM2,CD4_T,CR→AR,CR,AR,0.01351929,0.013388164,-1.0,↓,1.0,NS,5/9,3,3
Liver,MCM2,CD8_T,NL→IT,NL,IT,0.02373411,0.013121344,-44.70000076293945,↓,0.261496,NS,25/36,6,6
Liver,MCM2,CD8_T,NL→IA,NL,IA,0.02373411,0.014074239,-40.70000076293945,↓,0.428571,NS,20/30,6,5
Liver,MCM2,CD8_T,NL→AR,NL,AR,0.02373411,0.015657788,-34.0,↓,0.547619,NS,12/18,6,3
Liver,MCM2,CD8_T,NL→CR,NL,CR,0.02373411,0.012855883,-45.79999923706055,↓,0.380952,NS,13/18,6,3
Liver,MCM2,CD8_T,IT→IA,IT,IA,0.013121344,0.014074239,7.300000190734863,↑,0.930736,NS,14/30,6,5
Liver,MCM2,CD8_T,IA→AR,IA,AR,0.014074239,0.015657788,11.300000190734863,↑,0.571429,NS,10/15,5,3
Liver,MCM2,CD8_T,CR→AR,CR,AR,0.012855883,0.015657788,21.799999237060547,↑,1.0,NS,5/9,3,3
Liver,MCM2,NK,NL→IT,NL,IT,0.044184726,0.022057066,-50.09999847412109,↓,0.937229,NS,19/36,6,6
Liver,MCM2,NK,NL→IA,NL,IA,0.044184726,0.022129446,-49.900001525878906,↓,0.662338,NS,18/30,6,5
Liver,MCM2,NK,NL→AR,NL,AR,0.044184726,0.0127232,-71.19999694824219,↓,0.095238,†,16/18,6,3
Liver,MCM2,NK,NL→CR,NL,CR,0.044184726,0.019516354,-55.79999923706055,↓,0.380952,NS,13/18,6,3
Liver,MCM2,NK,IT→IA,IT,IA,0.022057066,0.022129446,0.3000000119209289,↑,0.428571,NS,10/30,6,5
Liver,MCM2,NK,IA→AR,IA,AR,0.022129446,0.0127232,-42.5,↓,0.25,NS,12/15,5,3
Liver,MCM2,NK,CR→AR,CR,AR,0.019516354,0.0127232,-34.79999923706055,↓,0.2,NS,8/9,3,3
Liver,MCM2,B,NL→IT,NL,IT,0.023591643,0.028866952,22.399999618530277,↑,0.518992,NS,18/30,6,5
Liver,MCM2,B,NL→IA,NL,IA,0.023591643,0.016839122,-28.600000381469727,↓,0.518992,NS,18/30,6,5
Liver,MCM2,B,NL→AR,NL,AR,0.023591643,0.058713675,148.89999389648438,↑,0.091925,†,16/18,6,3
Liver,MCM2,B,NL→CR,NL,CR,0.023591643,0.01211157,-48.70000076293945,↓,0.511482,NS,11/18,6,3
Liver,MCM2,B,IT→IA,IT,IA,0.028866952,0.016839122,-41.70000076293945,↓,0.463344,NS,16/25,5,5
Liver,MCM2,B,IA→AR,IA,AR,0.016839122,0.058713675,248.6999969482422,↑,0.035714,*,15/15,5,3
Liver,MCM2,B,CR→AR,CR,AR,0.01211157,0.058713675,384.7999877929688,↑,0.1,NS,9/9,3,3
Liver,MCM2,PlasmaB,NL→IT,NL,IT,0.050052565,0.007848211,-84.30000305175781,↓,0.388861,NS,17/30,6,5
Liver,MCM2,PlasmaB,NL→IA,NL,IA,0.050052565,0.031007271,-38.09999847412109,↓,0.779243,NS,15/30,6,5
Liver,MCM2,PlasmaB,NL→AR,NL,AR,0.050052565,0.03334188,-33.400001525878906,↓,1.0,NS,8/18,6,3
Liver,MCM2,PlasmaB,NL→CR,NL,CR,0.050052565,0.01724288,-65.5999984741211,↓,0.500184,NS,10/18,6,3
Liver,MCM2,PlasmaB,IT→IA,IT,IA,0.007848211,0.031007271,295.1000061035156,↑,0.503812,NS,13/25,5,5
Liver,MCM2,PlasmaB,IA→AR,IA,AR,0.031007271,0.03334188,7.5,↑,1.0,NS,7/15,5,3
Liver,MCM2,PlasmaB,CR→AR,CR,AR,0.01724288,0.03334188,93.4000015258789,↑,0.642835,NS,5/9,3,3
Liver,MEFV,Myeloid,NL→IT,NL,IT,0.11202843,0.20932938,86.9000015258789,↑,0.093074,†,29/36,6,6
Liver,MEFV,Myeloid,NL→IA,NL,IA,0.11202843,0.21925345,95.6999969482422,↑,0.125541,NS,24/30,6,5
Liver,MEFV,Myeloid,NL→AR,NL,AR,0.11202843,0.14398475,28.5,↑,0.714286,NS,11/18,6,3
Liver,MEFV,Myeloid,NL→CR,NL,CR,0.11202843,0.18338482,63.70000076293945,↑,0.380952,NS,13/18,6,3
Liver,MEFV,Myeloid,IT→IA,IT,IA,0.20932938,0.21925345,4.699999809265137,↑,0.930736,NS,16/30,6,5
Liver,MEFV,Myeloid,IA→AR,IA,AR,0.21925345,0.14398475,-34.29999923706055,↓,0.571429,NS,10/15,5,3
Liver,MEFV,Myeloid,CR→AR,CR,AR,0.18338482,0.14398475,-21.5,↓,1.0,NS,5/9,3,3
Liver,MEFV,CD4_T,NL→IT,NL,IT,0.00069867144,0.0,-100.0,↓,0.404657,NS,6/36,6,6
Liver,MEFV,CD4_T,NL→IA,NL,IA,0.00069867144,0.0001836447,-73.69999694824219,↓,1.0,NS,5/30,6,5
Liver,MEFV,CD4_T,NL→AR,NL,AR,0.00069867144,0.00020395235,-70.80000305175781,↓,0.859684,NS,3/18,6,3
Liver,MEFV,CD4_T,NL→CR,NL,CR,0.00069867144,0.0,-100.0,↓,0.637352,NS,3/18,6,3
Liver,MEFV,CD4_T,IT→IA,IT,IA,0.0,0.0001836447,99999.0,↑,0.36131,NS,6/30,6,5
Liver,MEFV,CD4_T,IA→AR,IA,AR,0.0001836447,0.00020395235,11.100000381469728,↑,1.0,NS,4/15,5,3
Liver,MEFV,CD4_T,CR→AR,CR,AR,0.0,0.00020395235,99999.0,↑,0.504985,NS,3/9,3,3
Liver,MEFV,CD8_T,NL→IT,NL,IT,0.0,0.0012573746,99999.0,↑,0.07401,†,18/36,6,6
Liver,MEFV,CD8_T,NL→IA,NL,IA,0.0,0.000114850955,99999.0,↑,0.36131,NS,6/30,6,5
Liver,MEFV,CD8_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MEFV,CD8_T,NL→CR,NL,CR,0.0,0.0015937247,99999.0,↑,0.009116,**,18/18,6,3
Liver,MEFV,CD8_T,IT→IA,IT,IA,0.0012573746,0.000114850955,-90.9000015258789,↓,0.341314,NS,14/30,6,5
Liver,MEFV,CD8_T,IA→AR,IA,AR,0.000114850955,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Liver,MEFV,CD8_T,CR→AR,CR,AR,0.0015937247,0.0,-100.0,↓,0.063603,†,9/9,3,3
Liver,MEFV,NK,NL→IT,NL,IT,0.0,0.00015470658,99999.0,↑,0.404657,NS,6/36,6,6
Liver,MEFV,NK,NL→IA,NL,IA,0.0,0.00044745245,99999.0,↑,0.13638,NS,12/30,6,5
Liver,MEFV,NK,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MEFV,NK,NL→CR,NL,CR,0.0,0.0009862285,99999.0,↑,0.05183,†,12/18,6,3
Liver,MEFV,NK,IT→IA,IT,IA,0.00015470658,0.00044745245,189.1999969482422,↑,0.352972,NS,12/30,6,5
Liver,MEFV,NK,IA→AR,IA,AR,0.00044745245,0.0,-100.0,↓,0.329114,NS,6/15,5,3
Liver,MEFV,NK,CR→AR,CR,AR,0.0009862285,0.0,-100.0,↓,0.196706,NS,6/9,3,3
Liver,MEFV,B,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MEFV,B,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MEFV,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MEFV,B,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MEFV,B,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Liver,MEFV,B,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,MEFV,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MEFV,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MEFV,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MEFV,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MEFV,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MEFV,PlasmaB,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Liver,MEFV,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,MEFV,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MKI67,Myeloid,NL→IT,NL,IT,0.027616361,0.047300387,71.30000305175781,↑,0.253861,NS,24/36,6,6
Liver,MKI67,Myeloid,NL→IA,NL,IA,0.027616361,0.020102205,-27.200000762939453,↓,0.459233,NS,13/30,6,5
Liver,MKI67,Myeloid,NL→AR,NL,AR,0.027616361,0.0,-100.0,↓,0.219768,NS,9/18,6,3
Liver,MKI67,Myeloid,NL→CR,NL,CR,0.027616361,0.00660825,-76.0999984741211,↓,1.0,NS,8/18,6,3
Liver,MKI67,Myeloid,IT→IA,IT,IA,0.047300387,0.020102205,-57.5,↓,0.150962,NS,21/30,6,5
Liver,MKI67,Myeloid,IA→AR,IA,AR,0.020102205,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Liver,MKI67,Myeloid,CR→AR,CR,AR,0.00660825,0.0,-100.0,↓,0.196706,NS,6/9,3,3
Liver,MKI67,CD4_T,NL→IT,NL,IT,0.014650434,0.008872717,-39.400001525878906,↓,0.52111,NS,22/36,6,6
Liver,MKI67,CD4_T,NL→IA,NL,IA,0.014650434,0.015828148,8.0,↑,0.930736,NS,16/30,6,5
Liver,MKI67,CD4_T,NL→AR,NL,AR,0.014650434,0.0075746053,-48.29999923706055,↓,0.604066,NS,11/18,6,3
Liver,MKI67,CD4_T,NL→CR,NL,CR,0.014650434,0.0053574624,-63.400001525878906,↓,0.261905,NS,14/18,6,3
Liver,MKI67,CD4_T,IT→IA,IT,IA,0.008872717,0.015828148,78.4000015258789,↑,0.329004,NS,21/30,6,5
Liver,MKI67,CD4_T,IA→AR,IA,AR,0.015828148,0.0075746053,-52.09999847412109,↓,0.25,NS,12/15,5,3
Liver,MKI67,CD4_T,CR→AR,CR,AR,0.0053574624,0.0075746053,41.400001525878906,↑,0.7,NS,6/9,3,3
Liver,MKI67,CD8_T,NL→IT,NL,IT,0.019044505,0.008517663,-55.29999923706055,↓,0.630356,NS,21/36,6,6
Liver,MKI67,CD8_T,NL→IA,NL,IA,0.019044505,0.050555807,165.5,↑,0.246753,NS,22/30,6,5
Liver,MKI67,CD8_T,NL→AR,NL,AR,0.019044505,0.016493427,-13.399999618530272,↓,0.904762,NS,10/18,6,3
Liver,MKI67,CD8_T,NL→CR,NL,CR,0.019044505,0.0047520185,-75.0,↓,0.547619,NS,12/18,6,3
Liver,MKI67,CD8_T,IT→IA,IT,IA,0.008517663,0.050555807,493.5,↑,0.051948,†,26/30,6,5
Liver,MKI67,CD8_T,IA→AR,IA,AR,0.050555807,0.016493427,-67.4000015258789,↓,0.392857,NS,11/15,5,3
Liver,MKI67,CD8_T,CR→AR,CR,AR,0.0047520185,0.016493427,247.1000061035156,↑,0.4,NS,7/9,3,3
Liver,MKI67,NK,NL→IT,NL,IT,0.06601595,0.10742956,62.70000076293945,↑,0.818182,NS,20/36,6,6
Liver,MKI67,NK,NL→IA,NL,IA,0.06601595,0.020897761,-68.30000305175781,↓,0.662338,NS,18/30,6,5
Liver,MKI67,NK,NL→AR,NL,AR,0.06601595,0.008086702,-87.80000305175781,↓,0.380952,NS,13/18,6,3
Liver,MKI67,NK,NL→CR,NL,CR,0.06601595,0.015396364,-76.69999694824219,↓,0.714286,NS,11/18,6,3
Liver,MKI67,NK,IT→IA,IT,IA,0.10742956,0.020897761,-80.5,↓,0.428571,NS,20/30,6,5
Liver,MKI67,NK,IA→AR,IA,AR,0.020897761,0.008086702,-61.29999923706055,↓,0.392857,NS,11/15,5,3
Liver,MKI67,NK,CR→AR,CR,AR,0.015396364,0.008086702,-47.5,↓,0.4,NS,7/9,3,3
Liver,MKI67,B,NL→IT,NL,IT,0.0,0.004576981,99999.0,↑,0.13638,NS,12/30,6,5
Liver,MKI67,B,NL→IA,NL,IA,0.0,0.0035901524,99999.0,↑,0.048406,*,18/30,6,5
Liver,MKI67,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MKI67,B,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MKI67,B,IT→IA,IT,IA,0.004576981,0.0035901524,-21.600000381469727,↓,1.0,NS,9/25,5,5
Liver,MKI67,B,IA→AR,IA,AR,0.0035901524,0.0,-100.0,↓,0.171857,NS,9/15,5,3
Liver,MKI67,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MKI67,PlasmaB,NL→IT,NL,IT,0.061308622,0.027105192,-55.79999923706055,↓,0.388861,NS,17/30,6,5
Liver,MKI67,PlasmaB,NL→IA,NL,IA,0.061308622,0.020039577,-67.30000305175781,↓,0.292263,NS,18/30,6,5
Liver,MKI67,PlasmaB,NL→AR,NL,AR,0.061308622,0.029827513,-51.29999923706055,↓,0.500184,NS,10/18,6,3
Liver,MKI67,PlasmaB,NL→CR,NL,CR,0.061308622,0.0,-100.0,↓,0.119795,NS,12/18,6,3
Liver,MKI67,PlasmaB,IT→IA,IT,IA,0.027105192,0.020039577,-26.100000381469727,↓,1.0,NS,8/25,5,5
Liver,MKI67,PlasmaB,IA→AR,IA,AR,0.020039577,0.029827513,48.79999923706055,↑,1.0,NS,5/15,5,3
Liver,MKI67,PlasmaB,CR→AR,CR,AR,0.0,0.029827513,99999.0,↑,0.504985,NS,3/9,3,3
Liver,MMP2,Myeloid,NL→IT,NL,IT,0.0,0.0026732788,99999.0,↑,0.07401,†,18/36,6,6
Liver,MMP2,Myeloid,NL→IA,NL,IA,0.0,0.0012173285,99999.0,↑,0.36131,NS,6/30,6,5
Liver,MMP2,Myeloid,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,Myeloid,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,Myeloid,IT→IA,IT,IA,0.0026732788,0.0012173285,-54.5,↓,0.459233,NS,13/30,6,5
Liver,MMP2,Myeloid,IA→AR,IA,AR,0.0012173285,0.0,-100.0,↓,0.605577,NS,3/15,5,3
Liver,MMP2,Myeloid,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MMP2,CD4_T,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/36,6,6
Liver,MMP2,CD4_T,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,CD4_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,CD4_T,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,CD4_T,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,CD4_T,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,MMP2,CD4_T,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MMP2,CD8_T,NL→IT,NL,IT,0.0,0.0002829955,99999.0,↑,0.404657,NS,6/36,6,6
Liver,MMP2,CD8_T,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,CD8_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,CD8_T,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,CD8_T,IT→IA,IT,IA,0.0002829955,0.0,-100.0,↓,0.465209,NS,5/30,6,5
Liver,MMP2,CD8_T,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,MMP2,CD8_T,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MMP2,NK,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/36,6,6
Liver,MMP2,NK,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,NK,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,NK,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,NK,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,NK,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,MMP2,NK,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MMP2,B,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,B,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,B,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,B,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,B,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Liver,MMP2,B,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,MMP2,B,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MMP2,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/30,6,5
Liver,MMP2,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/18,6,3
Liver,MMP2,PlasmaB,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Liver,MMP2,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Liver,MMP2,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Liver,MT-ATP6,Myeloid,NL→IT,NL,IT,3.1801846,2.9757416,-6.400000095367432,↓,0.393939,NS,24/36,6,6
Liver,MT-ATP6,Myeloid,NL→IA,NL,IA,3.1801846,2.8898506,-9.100000381469728,↓,0.246753,NS,22/30,6,5
Liver,MT-ATP6,Myeloid,NL→AR,NL,AR,3.1801846,3.2939556,3.5999999046325684,↑,1.0,NS,9/18,6,3
Liver,MT-ATP6,Myeloid,NL→CR,NL,CR,3.1801846,3.0504444,-4.099999904632568,↓,0.714286,NS,11/18,6,3
Liver,MT-ATP6,Myeloid,IT→IA,IT,IA,2.9757416,2.8898506,-2.900000095367432,↓,1.0,NS,15/30,6,5
Liver,MT-ATP6,Myeloid,IA→AR,IA,AR,2.8898506,3.2939556,14.0,↑,0.25,NS,12/15,5,3
Liver,MT-ATP6,Myeloid,CR→AR,CR,AR,3.0504444,3.2939556,8.0,↑,0.7,NS,6/9,3,3
Liver,MT-ATP6,CD4_T,NL→IT,NL,IT,3.3166497,2.849683,-14.100000381469728,↓,0.064935,†,30/36,6,6
Liver,MT-ATP6,CD4_T,NL→IA,NL,IA,3.3166497,2.79757,-15.699999809265137,↓,0.246753,NS,22/30,6,5
Liver,MT-ATP6,CD4_T,NL→AR,NL,AR,3.3166497,3.3962758,2.400000095367432,↑,1.0,NS,9/18,6,3
Liver,MT-ATP6,CD4_T,NL→CR,NL,CR,3.3166497,3.1068563,-6.300000190734863,↓,0.547619,NS,12/18,6,3
Liver,MT-ATP6,CD4_T,IT→IA,IT,IA,2.849683,2.79757,-1.7999999523162842,↓,0.662338,NS,18/30,6,5
Liver,MT-ATP6,CD4_T,IA→AR,IA,AR,2.79757,3.3962758,21.399999618530277,↑,0.785714,NS,9/15,5,3
Liver,MT-ATP6,CD4_T,CR→AR,CR,AR,3.1068563,3.3962758,9.300000190734863,↑,0.4,NS,7/9,3,3
Liver,MT-ATP6,CD8_T,NL→IT,NL,IT,3.287062,2.8360264,-13.699999809265137,↓,0.064935,†,30/36,6,6
Liver,MT-ATP6,CD8_T,NL→IA,NL,IA,3.287062,2.7602277,-16.0,↓,0.329004,NS,21/30,6,5
